fees_usdc,fill_price,fill_ts_ms,first_entry_or_reentry,gross_edge,label,leg,net_edge_after_cost,notional_usdc,preset_name,relationship_id,shares,slippage_cost_usdc,space_attribution_status,space_id,strategy_family,template_id,token_id,trade_id,violation_window_id
0.0,0.195,1755954006000,reentry,0.01,RESEARCH-ONLY — exploratory_trade_surface,b,0.01,1.0,ultra_loose_diagnostic_surface,0b14f32acefb31b6de8901ae,5.128205128205129,0.0,context_space,llm_hyp_540881_559651_temporal_ordering_pair,temporal,,25659310674993675562345759665114759892400026242514633218387667107987341231962,8fbaf4fbd8194c2db43d65b28094704c,b73b04dd0a0b029efa843f0d
0.0,0.255,1755216007000,first,0.04,RESEARCH-ONLY — exploratory_trade_surface,a,0.04,1.0,ultra_loose_diagnostic_surface,a6edab19118abe85173fa9a8b0f4cbe4,3.9215686274509802,0.0,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,d1a9816e24d240a49b6cec66e4fed2fe,2ef42c5114504a1f7287c7be
0.0,0.215,1755216007000,first,0.04,RESEARCH-ONLY — exploratory_trade_surface,b,0.04,1.0,ultra_loose_diagnostic_surface,a6edab19118abe85173fa9a8b0f4cbe4,4.651162790697675,0.0,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,4946444559514084b42030921dc12e63,2ef42c5114504a1f7287c7be
0.0,0.255,1755432007000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,a,0.035,1.0,ultra_loose_diagnostic_surface,a6edab19118abe85173fa9a8b0f4cbe4,3.9215686274509802,0.0,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,3561d551699f4828adaa9096597cfaa3,c7ac1826174ee9a23d55bdb4
0.0,0.22,1755432007000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,b,0.035,1.0,ultra_loose_diagnostic_surface,a6edab19118abe85173fa9a8b0f4cbe4,4.545454545454546,0.0,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,c89ef99e3e5a48d4beb376c8957a0a34,c7ac1826174ee9a23d55bdb4
0.0,0.255,1755950407000,reentry,0.005,RESEARCH-ONLY — exploratory_trade_surface,a,0.005,1.0,ultra_loose_diagnostic_surface,a6edab19118abe85173fa9a8b0f4cbe4,3.9215686274509802,0.0,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,a81bad43ca6e48e89fd12dfb8a4c6591,77f0ce71d8f802a10569471a
0.0,0.25,1755950407000,reentry,0.005,RESEARCH-ONLY — exploratory_trade_surface,b,0.005,1.0,ultra_loose_diagnostic_surface,a6edab19118abe85173fa9a8b0f4cbe4,4.0,0.0,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,cb56c133427f4227b59348d633c3e124,77f0ce71d8f802a10569471a
0.0,0.0295,1764810007000,first,0.0005,RESEARCH-ONLY — exploratory_trade_surface,a,0.0005,1.0,ultra_loose_diagnostic_surface,5910a43939d7ba6fe59cf6b80718e5c3,33.898305084745765,0.0,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,dc4bb31c8f884d009e4afeede8827b81,2de0917b44455133ed0e2b32
0.0,0.029,1764810007000,first,0.0005,RESEARCH-ONLY — exploratory_trade_surface,b,0.0005,1.0,ultra_loose_diagnostic_surface,5910a43939d7ba6fe59cf6b80718e5c3,34.48275862068966,0.0,context_space,sports_championship_conference_progression,nesting,,6842047670820419171425914468337077680927367717837404858652329372722501774629,ac6d06e7d0d246b0a3e9b6d1c040c1cf,2de0917b44455133ed0e2b32
0.0,0.0385,1764896407000,reentry,0.0055,RESEARCH-ONLY — exploratory_trade_surface,a,0.0055,1.0,ultra_loose_diagnostic_surface,5910a43939d7ba6fe59cf6b80718e5c3,25.974025974025974,0.0,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,074d7c1227db4e3890c0c2c8c494739f,e1dbe0590d4aa83b4e8e88a3
0.0,0.033,1764896407000,reentry,0.0055,RESEARCH-ONLY — exploratory_trade_surface,b,0.0055,1.0,ultra_loose_diagnostic_surface,5910a43939d7ba6fe59cf6b80718e5c3,30.303030303030305,0.0,context_space,sports_championship_conference_progression,nesting,,6842047670820419171425914468337077680927367717837404858652329372722501774629,5300a07be4384c09b3127bbebae479e4,e1dbe0590d4aa83b4e8e88a3
0.0,0.124,1767013207000,reentry,0.0025,RESEARCH-ONLY — exploratory_trade_surface,a,0.0025,1.0,ultra_loose_diagnostic_surface,5910a43939d7ba6fe59cf6b80718e5c3,8.064516129032258,0.0,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,ab3931ccd08241c4a8cd337fd07f4b4e,0c31c791b9b73f329754cf67
0.0,0.1215,1767013207000,reentry,0.0025,RESEARCH-ONLY — exploratory_trade_surface,b,0.0025,1.0,ultra_loose_diagnostic_surface,5910a43939d7ba6fe59cf6b80718e5c3,8.23045267489712,0.0,context_space,sports_championship_conference_progression,nesting,,6842047670820419171425914468337077680927367717837404858652329372722501774629,261ca862fc6e4352b909c35e953ea76f,0c31c791b9b73f329754cf67
0.0,0.0225,1769518807000,first,0.001,RESEARCH-ONLY — exploratory_trade_surface,a,0.001,1.0,ultra_loose_diagnostic_surface,5cbaac0833c565c415abb666711492a7,44.44444444444444,0.0,context_space,sports_championship_conference_progression,nesting,,70799758189725267592147252808427831117090382599571633897338944002834894241449,2a2736fdbc1549c58ec312ad12be9306,ca9a6a440135b84d95063f51
0.0,0.0215,1769518807000,first,0.001,RESEARCH-ONLY — exploratory_trade_surface,b,0.001,1.0,ultra_loose_diagnostic_surface,5cbaac0833c565c415abb666711492a7,46.51162790697674,0.0,context_space,sports_championship_conference_progression,nesting,,92156510891798873020497715268024772851858076229893943637545856397683791106647,e415447955984577a9ced7ec980af06e,ca9a6a440135b84d95063f51
0.0,0.022,1769691607000,reentry,0.002,RESEARCH-ONLY — exploratory_trade_surface,a,0.002,1.0,ultra_loose_diagnostic_surface,5cbaac0833c565c415abb666711492a7,45.45454545454545,0.0,context_space,sports_championship_conference_progression,nesting,,70799758189725267592147252808427831117090382599571633897338944002834894241449,4434cf2599004d47a42aa3b6a1188f92,98929b981883f917990d736d
0.0,0.02,1769691607000,reentry,0.002,RESEARCH-ONLY — exploratory_trade_surface,b,0.002,1.0,ultra_loose_diagnostic_surface,5cbaac0833c565c415abb666711492a7,50.0,0.0,context_space,sports_championship_conference_progression,nesting,,92156510891798873020497715268024772851858076229893943637545856397683791106647,5b6084f94c51428aa0cbead69096dc86,98929b981883f917990d736d
0.0,0.0215,1770037207000,reentry,0.002,RESEARCH-ONLY — exploratory_trade_surface,a,0.002,1.0,ultra_loose_diagnostic_surface,5cbaac0833c565c415abb666711492a7,46.51162790697674,0.0,context_space,sports_championship_conference_progression,nesting,,70799758189725267592147252808427831117090382599571633897338944002834894241449,786747e43963483caa033f60ea9a1ba2,6d7aa34d2b3bbd9008b879fd
0.0,0.0195,1770037207000,reentry,0.002,RESEARCH-ONLY — exploratory_trade_surface,b,0.002,1.0,ultra_loose_diagnostic_surface,5cbaac0833c565c415abb666711492a7,51.282051282051285,0.0,context_space,sports_championship_conference_progression,nesting,,92156510891798873020497715268024772851858076229893943637545856397683791106647,509e62f06a4544e69b6e180e95675da7,6d7aa34d2b3bbd9008b879fd
0.0,0.0315,1777507207000,reentry,0.0015,RESEARCH-ONLY — exploratory_trade_surface,a,0.0015,1.0,ultra_loose_diagnostic_surface,5cbaac0833c565c415abb666711492a7,31.746031746031747,0.0,context_space,sports_championship_conference_progression,nesting,,70799758189725267592147252808427831117090382599571633897338944002834894241449,225c292e96524a99ab3462d5caed6bbc,873e6cd8b37f1b705e75a525
0.0,0.03,1777507207000,reentry,0.0015,RESEARCH-ONLY — exploratory_trade_surface,b,0.0015,1.0,ultra_loose_diagnostic_surface,5cbaac0833c565c415abb666711492a7,33.333333333333336,0.0,context_space,sports_championship_conference_progression,nesting,,92156510891798873020497715268024772851858076229893943637545856397683791106647,13d3e95c2f974c09a067072400c9ab9e,873e6cd8b37f1b705e75a525
0.0,0.0265,1778068807000,reentry,0.0095,RESEARCH-ONLY — exploratory_trade_surface,a,0.0095,1.0,ultra_loose_diagnostic_surface,5cbaac0833c565c415abb666711492a7,37.735849056603776,0.0,context_space,sports_championship_conference_progression,nesting,,70799758189725267592147252808427831117090382599571633897338944002834894241449,1b7cb6107d45469b97e7b4b06375925f,496495ccfb0d1ef170db4101
