fees_usdc,fill_price,fill_ts_ms,first_entry_or_reentry,gross_edge,label,leg,net_edge_after_cost,notional_usdc,preset_name,relationship_id,shares,slippage_cost_usdc,space_attribution_status,space_id,strategy_family,template_id,token_id,trade_id,violation_window_id
0.0,0.256275,1755432007000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,a,0.025,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,3813d8ba1e084bf3b7945444f110bda3,c7ac1826174ee9a23d55bdb4
0.0,0.2211,1755432007000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,b,0.025,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,22.61420171867933,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,069fb65c9f9e4f0e928f5d025ea694b4,c7ac1826174ee9a23d55bdb4
0.0,0.256275,1755435607000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,a,0.025,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,6d8ad5f34db64c769877c8da21e77e62,c7ac1826174ee9a23d55bdb4
0.0,0.2211,1755435607000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,b,0.025,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,22.61420171867933,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,36fa84b00df64753a726b28f7169d5d9,c7ac1826174ee9a23d55bdb4
0.0,0.256275,1755439207000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,a,0.025,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,71669be904d4407482b76bc205946648,c7ac1826174ee9a23d55bdb4
0.0,0.2211,1755439207000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,b,0.025,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,22.61420171867933,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,0be4eb8d9fd14e54ade15842c1151e4e,c7ac1826174ee9a23d55bdb4
0.0,0.256275,1755442807000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,a,0.025,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,d5255a828f344d1e9f804f098a9aa7d6,c7ac1826174ee9a23d55bdb4
0.0,0.2211,1755442807000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,b,0.025,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,22.61420171867933,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,a2d6cc24308b4273a17cf0a45226590b,c7ac1826174ee9a23d55bdb4
0.0,0.256275,1755446407000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,a,0.025,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,bf2d3c3f26c74a8e94cfa4d31ad464ce,c7ac1826174ee9a23d55bdb4
0.0,0.2211,1755446407000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,b,0.025,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,22.61420171867933,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,18adf9f3dea34a37bdbe734d4f90acdc,c7ac1826174ee9a23d55bdb4
0.0,0.256275,1755450007000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,a,0.025,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,8ac459a56cb54c55a68ba01c1ae8ebb0,c7ac1826174ee9a23d55bdb4
0.0,0.2211,1755450007000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,b,0.025,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,22.61420171867933,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,eff05a969fe54894ab85d8ec9abf5f4e,c7ac1826174ee9a23d55bdb4
0.0,0.256275,1755453607000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,a,0.025,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,19.5102916788606,0.025,context_space,sports_championship_conference_progression,nesting,,44914465637297319816681463234953032477919413063019359633128421605039733545953,29432bcc8a684080a238724d3acbec44,c7ac1826174ee9a23d55bdb4
0.0,0.2211,1755453607000,reentry,0.035,RESEARCH-ONLY — exploratory_trade_surface,b,0.025,5.0,exploratory_trade_surface,a6edab19118abe85173fa9a8b0f4cbe4,22.61420171867933,0.025,context_space,sports_championship_conference_progression,nesting,,105874436620923713168019020245858616944322383958692280683224180064376992665538,997dd0c9bcea4b11a8657549f30a2dc6,c7ac1826174ee9a23d55bdb4
0.0,0.039195,1765458007000,first,0.011,RESEARCH-ONLY — exploratory_trade_surface,a,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,127.56729174639622,0.025,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,bc1fe43df8244f7d835d583d8955ee29,daba84efdff911b3ab9f8d31
0.0,0.02814,1765458007000,first,0.011,RESEARCH-ONLY — exploratory_trade_surface,b,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,177.68301350390902,0.025,context_space,sports_championship_conference_progression,nesting,,6842047670820419171425914468337077680927367717837404858652329372722501774629,e702ff3d305b4d08b5783821fdddfdfc,daba84efdff911b3ab9f8d31
0.0,0.039195,1765461607000,reentry,0.011,RESEARCH-ONLY — exploratory_trade_surface,a,0.001,5.0,exploratory_trade_surface,5910a43939d7ba6fe59cf6b80718e5c3,127.56729174639622,0.025,context_space,sports_championship_conference_progression,nesting,,12636035070565821048178968461063687179393834041535317885287743395873720755118,a97da658edcc4f1bb5a47dcd0f3c1175,c20dc8304382fc0dd383afdc
