trade_id,relationship_id,bundle_event_id,outcome_space_id,token_id,side,leg,fill_ts_ms,notional_usdc,replay_path,preset,alignment_quality,candidate_id,context_space_id,entry_policy,execution_model,exit_policy,fees_usdc,fill_price,first_entry_or_reentry,gross_edge,label,market_id,net_edge_after_cost,preset_label,preset_name,run_id,shares,sizing_policy,slippage_cost_usdc,strategy_lane,violation_window_id
2fd37d4ac651458facce51673d7b633e,5910a43939d7ba6fe59cf6b80718e5c3,,,12636035070565821048178968461063687179393834041535317885287743395873720755118,buy,a,1765555207000,5.0,research,exploratory_trade_surface,unknown,79701cccd2268bba196cdde6725b2087,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.03819000000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,553866,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,130.9243257397224404294317884,flat_small,0.025,strict_context_valid,e65ca70c598fb9834aa2920c
e3f12d438b4b4a5889b988c64278dcd3,5910a43939d7ba6fe59cf6b80718e5c3,,,6842047670820419171425914468337077680927367717837404858652329372722501774629,buy,b,1765555207000,5.0,research,exploratory_trade_surface,unknown,79701cccd2268bba196cdde6725b2087,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.02763750000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,564218,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,180.9136137494346449570330167,flat_small,0.025,strict_context_valid,e65ca70c598fb9834aa2920c
c8b97ddb110443f3946de9cf5d438291,5910a43939d7ba6fe59cf6b80718e5c3,,,12636035070565821048178968461063687179393834041535317885287743395873720755118,buy,a,1765558807000,5.0,research,exploratory_trade_surface,unknown,0dc244ae21138f745bdccfef02466839,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.03819000000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,553866,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,130.9243257397224404294317884,flat_small,0.025,strict_context_valid,23eb9b402044de31a9e39494
cbc66141ce23435587d1db4a2201b8b7,5910a43939d7ba6fe59cf6b80718e5c3,,,6842047670820419171425914468337077680927367717837404858652329372722501774629,buy,b,1765558807000,5.0,research,exploratory_trade_surface,unknown,0dc244ae21138f745bdccfef02466839,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.02763750000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,564218,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,180.9136137494346449570330167,flat_small,0.025,strict_context_valid,23eb9b402044de31a9e39494
0d9c2ebc7a1349b3b0c9c0624ea1cba5,5910a43939d7ba6fe59cf6b80718e5c3,,,12636035070565821048178968461063687179393834041535317885287743395873720755118,buy,a,1765562407000,5.0,research,exploratory_trade_surface,unknown,0f909cb7fe7bcc8b1da708785aff2699,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.03819000000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,553866,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,130.9243257397224404294317884,flat_small,0.025,strict_context_valid,c1b134d56c16d38e5f73e088
c6a877b04a6349cf9e0efa82245ef7a6,5910a43939d7ba6fe59cf6b80718e5c3,,,6842047670820419171425914468337077680927367717837404858652329372722501774629,buy,b,1765562407000,5.0,research,exploratory_trade_surface,unknown,0f909cb7fe7bcc8b1da708785aff2699,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.02763750000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,564218,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,180.9136137494346449570330167,flat_small,0.025,strict_context_valid,c1b134d56c16d38e5f73e088
7c4229fce3284eb3af98a48a87a8019f,5910a43939d7ba6fe59cf6b80718e5c3,,,12636035070565821048178968461063687179393834041535317885287743395873720755118,buy,a,1765566007000,5.0,research,exploratory_trade_surface,unknown,f2867143d150033b2716eafa2821c1cd,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.03819000000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,553866,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,130.9243257397224404294317884,flat_small,0.025,strict_context_valid,1733d862f8891889a48c913a
680d8b80e61f4290b0de729e074b839b,5910a43939d7ba6fe59cf6b80718e5c3,,,6842047670820419171425914468337077680927367717837404858652329372722501774629,buy,b,1765566007000,5.0,research,exploratory_trade_surface,unknown,f2867143d150033b2716eafa2821c1cd,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.02763750000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,564218,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,180.9136137494346449570330167,flat_small,0.025,strict_context_valid,1733d862f8891889a48c913a
3ab28793f41f48c9b0dd9c39f1462448,5910a43939d7ba6fe59cf6b80718e5c3,,,12636035070565821048178968461063687179393834041535317885287743395873720755118,buy,a,1765569607000,5.0,research,exploratory_trade_surface,unknown,ffaa4cea61a65f63c93e26f918e37e6f,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.03819000000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,553866,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,130.9243257397224404294317884,flat_small,0.025,strict_context_valid,5d283cd10c0cb8686d9c3f08
5ca20cef3e3f46d4a72754bfa29e74bb,5910a43939d7ba6fe59cf6b80718e5c3,,,6842047670820419171425914468337077680927367717837404858652329372722501774629,buy,b,1765569607000,5.0,research,exploratory_trade_surface,unknown,ffaa4cea61a65f63c93e26f918e37e6f,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.02763750000,reentry,0.01050000,RESEARCH-ONLY — exploratory_trade_surface,564218,0.00050000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,180.9136137494346449570330167,flat_small,0.025,strict_context_valid,5d283cd10c0cb8686d9c3f08
3f4a278c808c4c779498546ed807c194,5cbaac0833c565c415abb666711492a7,,,70799758189725267592147252808427831117090382599571633897338944002834894241449,buy,a,1777510807000,5.0,research,exploratory_trade_surface,unknown,d85501f237a304690828ede49962a2d1,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.04170750000,first,0.01150000,RESEARCH-ONLY — exploratory_trade_surface,553863,0.00150000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,119.8825151351675358149013966,flat_small,0.025,strict_context_valid,e50d2b1f5631ecf357b1657e
3dfd512858154469a1c7f24a19d1e10b,5cbaac0833c565c415abb666711492a7,,,92156510891798873020497715268024772851858076229893943637545856397683791106647,buy,b,1777510807000,5.0,research,exploratory_trade_surface,unknown,d85501f237a304690828ede49962a2d1,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.03015000000,first,0.01150000,RESEARCH-ONLY — exploratory_trade_surface,564213,0.00150000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,165.8374792703150912106135987,flat_small,0.025,strict_context_valid,e50d2b1f5631ecf357b1657e
96b88ddb06bb4d31acd2ae4de90697ff,5cbaac0833c565c415abb666711492a7,,,70799758189725267592147252808427831117090382599571633897338944002834894241449,buy,a,1777514407000,5.0,research,exploratory_trade_surface,unknown,8942a8aef1d15f1441b3b39de05eff3e,sports_championship_conference_progression,reenter_after_cooldown,price_history_only,close_on_reversal,0.0,0.04170750000,reentry,0.01150000,RESEARCH-ONLY — exploratory_trade_surface,553863,0.00150000,EXPLORATORY,exploratory_trade_surface,phase_h_explore_20260516,119.8825151351675358149013966,flat_small,0.025,strict_context_valid,1e99007e664fc7db514ea195
