space_id,space_name,domain,space_attribution_status,strategy_families_available,market_count,relationship_count,strict_relationship_count,exploratory_relationship_count,diagnostic_only_relationship_count,price_history_coverage_pct,aligned_tick_count,gross_violation_count,net_violation_count,accepted_trade_count,raw_fill_count,unique_violation_window_count,independent_violation_windows,distinct_relationships_traded,distinct_bundles_traded,simulated_pnl,average_trade_return_pct,median_trade_return_pct,total_trade_cost,total_return_pct,max_drawdown,total_slippage,avg_edge,median_edge,best_edge,worst_trade_pnl,best_trade_pnl,primary_blocker,secondary_blocker,suspicious_flag_count,accepted_trade_suspicious_flag_count,completeness_status,known_total_candidates,dominant_relationship_share_of_pnl,space_grade,recommended_next_action,dominant_trade_share_of_pnl,gross_opportunity_rows,integrity_warning,net_opportunity_rows,raw_replay_fills
2026_will_jason_clark_win_the_2026_colorado_governor_republican_primary_election_presidential_election_candidate_winner,2026_will_jason_clark_win_the_2026_colorado_governor_republican_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,12,0,0,12,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_jason_mikesell_win_the_2026_colorado_governor_republican_primary_election_presidential_election_candidate_winner,2026_will_jason_mikesell_win_the_2026_colorado_governor_republican_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,6,0,0,6,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_jeon_hyun_heui_win_the_2026_seoul_mayoral_election_presidential_election_candidate_winner,2026_will_jeon_hyun_heui_win_the_2026_seoul_mayoral_election_presidential_election_candidate_winner,,outcome_space,none,0,23,0,0,23,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_john_kiper_win_the_2026_new_hampshire_governor_democratic_primary_election_presidential_election_candidate_winner,2026_will_john_kiper_win_the_2026_new_hampshire_governor_democratic_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,4,0,0,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_john_sanchez_win_the_2026_new_mexico_governor_republican_primary_election_presidential_election_candidate_winner,2026_will_john_sanchez_win_the_2026_new_mexico_governor_republican_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,1,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_jon_gray_ginsberg_win_the_2026_colorado_governor_republican_primary_election_presidential_election_candidate_winner,2026_will_jon_gray_ginsberg_win_the_2026_colorado_governor_republican_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,4,0,0,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_jonathan_kreiss_tomkins_win_the_2026_alaska_governor_election_presidential_election_candidate_winner,2026_will_jonathan_kreiss_tomkins_win_the_2026_alaska_governor_election_presidential_election_candidate_winner,,outcome_space,none,0,37,0,0,37,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_josh_elliott_win_the_2026_connecticut_governor_democratic_primary_election_presidential_election_candidate_winner,2026_will_josh_elliott_win_the_2026_connecticut_governor_democratic_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,1,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_joshua_griffin_win_the_2026_colorado_governor_republican_primary_election_presidential_election_candidate_winner,2026_will_joshua_griffin_win_the_2026_colorado_governor_republican_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,11,0,0,11,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_judith_nakamura_win_the_2026_new_mexico_governor_republican_primary_election_presidential_election_candidate_winner,2026_will_judith_nakamura_win_the_2026_new_mexico_governor_republican_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,3,0,0,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kamala_harris_win_the_california_governor_election_in_2026_presidential_election_candidate_winner,2026_will_kamala_harris_win_the_california_governor_election_in_2026_presidential_election_candidate_winner,,outcome_space,none,0,3,0,0,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kang_hoon_sik_win_the_2026_chungcheongnam_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_kang_hoon_sik_win_the_2026_chungcheongnam_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,10,0,0,10,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kang_hoon_sik_win_the_2026_seoul_mayoral_election_presidential_election_candidate_winner,2026_will_kang_hoon_sik_win_the_2026_seoul_mayoral_election_presidential_election_candidate_winner,,outcome_space,none,0,22,0,0,22,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kang_seung_kyu_win_the_2026_chungcheongnam_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_kang_seung_kyu_win_the_2026_chungcheongnam_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,14,0,0,14,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_karen_bass_win_the_2026_los_angeles_mayoral_election_presidential_election_candidate_winner,2026_will_karen_bass_win_the_2026_los_angeles_mayoral_election_presidential_election_candidate_winner,,outcome_space,none,0,45,0,0,45,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_katie_porter_win_the_california_governor_election_in_2026_presidential_election_candidate_winner,2026_will_katie_porter_win_the_california_governor_election_in_2026_presidential_election_candidate_winner,,outcome_space,none,0,21,0,0,21,0.9545454545454546,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kelly_ayotte_win_the_2026_new_hampshire_governor_republican_primary_election_presidential_election_candidate_winner,2026_will_kelly_ayotte_win_the_2026_new_hampshire_governor_republican_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,1,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_ken_mcfeeters_win_the_2026_alabama_governor_republican_primary_election_presidential_election_candidate_winner,2026_will_ken_mcfeeters_win_the_2026_alabama_governor_republican_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,1,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_ken_yasger_win_the_2026_georgia_governor_republican_primary_election_presidential_election_candidate_winner,2026_will_ken_yasger_win_the_2026_georgia_governor_republican_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,3,0,0,3,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kim_byeong_ju_win_the_2026_gyeonggi_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_kim_byeong_ju_win_the_2026_gyeonggi_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,32,0,0,32,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kim_do_eup_win_the_2026_busan_mayoral_election_presidential_election_candidate_winner,2026_will_kim_do_eup_win_the_2026_busan_mayoral_election_presidential_election_candidate_winner,,outcome_space,none,0,19,0,0,19,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kim_do_kyun_win_the_2026_gangwon_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_kim_do_kyun_win_the_2026_gangwon_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,36,0,0,36,0.10810810810810811,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kim_dong_yeon_win_the_2026_gyeonggi_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_kim_dong_yeon_win_the_2026_gyeonggi_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,33,0,0,33,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kim_eun_hye_win_the_2026_gyeonggi_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_kim_eun_hye_win_the_2026_gyeonggi_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,26,0,0,26,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kim_jin_tae_win_the_2026_gangwon_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_kim_jin_tae_win_the_2026_gangwon_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,6,0,0,6,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kim_moon_soo_win_the_2026_gyeonggi_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_kim_moon_soo_win_the_2026_gyeonggi_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,24,0,0,24,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kim_tae_heum_win_the_2026_chungcheongnam_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_kim_tae_heum_win_the_2026_chungcheongnam_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,17,0,0,17,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kim_wan_seop_win_the_2026_gangwon_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_kim_wan_seop_win_the_2026_gangwon_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,40,0,0,40,0.1951219512195122,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kim_young_choon_win_the_2026_busan_mayoral_election_presidential_election_candidate_winner,2026_will_kim_young_choon_win_the_2026_busan_mayoral_election_presidential_election_candidate_winner,,outcome_space,none,0,11,0,0,11,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kim_young_hwan_win_the_2026_chungcheongbuk_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_kim_young_hwan_win_the_2026_chungcheongbuk_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,8,0,0,8,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kweon_seong_dong_win_the_2026_gangwon_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_kweon_seong_dong_win_the_2026_gangwon_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,38,0,0,38,0.15384615384615385,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kyle_duyck_win_the_2026_oregon_governor_republican_primary_election_presidential_election_candidate_winner,2026_will_kyle_duyck_win_the_2026_oregon_governor_republican_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,9,0,0,9,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_kyle_langford_win_the_california_governor_election_in_2026_presidential_election_candidate_winner,2026_will_kyle_langford_win_the_california_governor_election_in_2026_presidential_election_candidate_winner,,outcome_space,none,0,13,0,0,13,0.9285714285714286,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_lee_chul_gyu_win_the_2026_gangwon_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_lee_chul_gyu_win_the_2026_gangwon_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,39,0,0,39,0.175,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_lee_hak_jae_win_the_2026_incheon_mayoral_election_presidential_election_candidate_winner,2026_will_lee_hak_jae_win_the_2026_incheon_mayoral_election_presidential_election_candidate_winner,,outcome_space,none,0,5,0,0,5,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_lee_jae_sung_win_the_2026_busan_mayoral_election_presidential_election_candidate_winner,2026_will_lee_jae_sung_win_the_2026_busan_mayoral_election_presidential_election_candidate_winner,,outcome_space,none,0,12,0,0,12,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_lee_jong_bae_win_the_2026_chungcheongbuk_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_lee_jong_bae_win_the_2026_chungcheongbuk_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,6,0,0,6,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_lee_jun_seok_win_the_2026_gyeonggi_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_lee_jun_seok_win_the_2026_gyeonggi_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,21,0,0,21,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_lee_kwang_jae_win_the_2026_gangwon_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_lee_kwang_jae_win_the_2026_gangwon_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,35,0,0,35,0.08333333333333333,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_lee_un_ju_win_the_2026_gyeonggi_province_gubernatorial_election_presidential_election_candidate_winner,2026_will_lee_un_ju_win_the_2026_gyeonggi_province_gubernatorial_election_presidential_election_candidate_winner,,outcome_space,none,0,28,0,0,28,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_leisa_mitchell_haynes_win_the_2026_oklahoma_governor_republican_primary_election_presidential_election_candidate_winner,2026_will_leisa_mitchell_haynes_win_the_2026_oklahoma_governor_republican_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,5,0,0,5,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_leland_olinger_ii_win_the_2026_georgia_governor_republican_primary_election_presidential_election_candidate_winner,2026_will_leland_olinger_ii_win_the_2026_georgia_governor_republican_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,1,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_leo_zacky_win_the_california_governor_election_in_2026_presidential_election_candidate_winner,2026_will_leo_zacky_win_the_california_governor_election_in_2026_presidential_election_candidate_winner,,outcome_space,none,0,7,0,0,7,0.875,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_lindsey_horvath_win_the_2026_los_angeles_mayoral_election_presidential_election_candidate_winner,2026_will_lindsey_horvath_win_the_2026_los_angeles_mayoral_election_presidential_election_candidate_winner,,outcome_space,none,0,39,0,0,39,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_linke_win_the_most_seats_in_the_2026_berlin_state_elections_presidential_election_candidate_winner,2026_will_linke_win_the_most_seats_in_the_2026_berlin_state_elections_presidential_election_candidate_winner,,outcome_space,none,0,2,0,0,2,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_lisa_murkowski_win_the_2026_alaska_governor_election_presidential_election_candidate_winner,2026_will_lisa_murkowski_win_the_2026_alaska_governor_election_presidential_election_candidate_winner,,outcome_space,none,0,40,0,0,40,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_mark_baisley_win_the_2026_colorado_governor_republican_primary_election_presidential_election_candidate_winner,2026_will_mark_baisley_win_the_2026_colorado_governor_republican_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,14,0,0,14,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_mark_murphy_win_the_2026_new_mexico_governor_republican_primary_election_presidential_election_candidate_winner,2026_will_mark_murphy_win_the_2026_new_mexico_governor_republican_primary_election_presidential_election_candidate_winner,,outcome_space,none,0,4,0,0,4,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_mary_peltola_win_the_2026_alaska_governor_election_presidential_election_candidate_winner,2026_will_mary_peltola_win_the_2026_alaska_governor_election_presidential_election_candidate_winner,,outcome_space,none,0,38,0,0,38,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_matt_claman_win_the_2026_alaska_governor_election_presidential_election_candidate_winner,2026_will_matt_claman_win_the_2026_alaska_governor_election_presidential_election_candidate_winner,,outcome_space,none,0,34,0,0,34,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_matt_heilala_win_the_2026_alaska_governor_election_presidential_election_candidate_winner,2026_will_matt_heilala_win_the_2026_alaska_governor_election_presidential_election_candidate_winner,,outcome_space,none,0,45,0,0,45,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
2026_will_matt_mahan_win_the_california_governor_election_in_2026_presidential_election_candidate_winner,2026_will_matt_mahan_win_the_california_governor_election_in_2026_presidential_election_candidate_winner,,outcome_space,none,0,1,0,0,1,1.0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,0,0,unknown,,0.0,E_INVALID_OR_AUDIT_RISK,Repair taxonomy/templates — space is dominated by diagnostic-only relationships.,0.0,0,,0,0
